complaint_reviews1
Domain,Sub Domain,Product Name,Product Link,Review,Review Date,Customer Name,Customer Rating,Customer Images,Colour,Finish,Formulation,Coverage,Complaint Label
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",https://www.amazon.in/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,Worst product I have ever received from loreal or Amazon I can say.poorest quality of foundation  also it has all liquid texture istead of semisolid or paste like and there is no option to return or replace this order.,09 Mar 2020,Aakanksha,1.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/614ahAJaQBL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",https://www.amazon.in/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,The product expire date not showing.. How could I believe?,11 Feb 2021,papali,1.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/A1U-tdeUtDL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/A1d41r3rzpL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",https://www.amazon.in/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,Product quality is very bad . it's a duplicate item.want to return this,18 Aug 2020,Sonali,1.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/81SN5l81KVL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",https://www.amazon.in/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,THIS ITEAM RECEIVED AT DAMAGE CONDITION.HOW TO RETENABLE.BAD ITEAM,18 Aug 2020,Abin,1.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/51HzjpEJehL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/51wDeYLXTOL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"The Item firstly received without seal and seems like used. Still thought to use it and not return but when took a drop of it, it flown like water. Any of suns cream is better then this product when applied on face. Please not to buy this Item. Platform such as amazon has closed the return option after 1 complaint. Such a disappointment.. Non of the toll free number also didn't work for amazon and no one call while initiating return from the call option. Huge huge harassment..",03 Oct 2023,Ritu verma,1.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61ROMglGtwL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/714bk7efCIL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71ghMsrTwJL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,Wast of money da foundation is to liquid like water type u wl not like able to used,07 Nov 2023,Achang Chithung,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/514XRx2RWPL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"This is my foundation destination. After trying everything I got my match. My skin tone is neither warm nor cool. It is not even normal. It has olive undertone which makes me look warm and cool according to the light i am in. I have been able to decide whether I am dusky or a bit weatish. On occasion when super exposed to sunlight or too much lightening i look a bit on the other side of weatish that you can call fair. PS: i am sorry if i sound racist here. So then i watched all the youtube vedios of the ladies that had been featured for particular shade and i thought of going for w3. I have no complains with the foundation whatsoever, it blends like magic. Has sparkling shimmer which helps hide fine lines, true as it says. My skin looked flawless. I had never thought that foundation could be a thing for my super dry skin. Fit me, which is again from l'oreal does not supply the dew finish which is for dry skin. Hoping to try it soo. I am so lazy, i've got tons of products to review at my blog and i have just started. For now i am posting the images of the foundation. I have taken it in broad daylight. I have not applied anything to my neck. I am not even cleaned or taken a shower:D Hope this helps. :)",29 Dec 2017,Arunima Rana,5.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/51eFqvJ6SRL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71Aze7SryUL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded. Good product,02 Dec 2022,AYESHA,4.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61A5RBFLwdL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71IR8e5asKL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81Zhi85ZNYL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81x1rwfHurL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,It was spilled Cover was damaged,15 Oct 2023,amna,1.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71GJk5grB4L._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71o0MwfzmwL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,- It's liquid base gives normal coverage. But if you are looking for full coverage than you should look for cream based foundation. - It's good for daily wear as it's light weight. - Stays for 4-5 hours if you are not exposed to sun. - Blends with skin well. Doesn't leave patchy skin. - Good product for everyday use.,02 Feb 2020,Amazon Customer,4.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/715Hkd6GLrL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71FiEJ9o0+L._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"Bought this shade as i looked up information what shade is similar to fit me 128 warm nude, which is exactly my shade. But it's a bit tad darker than 128 cuz it's more of a pink undertone than yellow undertone. Other than that this foundation itself is great.",26 Feb 2020,Etaereal,4.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/718qtpMwGlL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71YGZYA38jL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"it is very light and liquidly texture. spreads easily. from picture you can understand that a small drop could spread to large area (also in the picutre). Bought it for a warm skin tone person, and it suits perfectly. She loves it and pretty decent product",06 Mar 2021,ExWhyZed,5.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/718247VLT4L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71c61NS9LkL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71dW9l5bofL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71w+yrvIDrL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71yZnrHMZ0L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71z47-BHqnL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"Unlike all times, the packing for such a good product was of very low quality. Even for Rs.50 product Amazon used to provide excellent care in packing. Also the product was tampered. I been using this product for quite some time. Its comes with a very good packing by loreal with an extremely thick plastic wrap around it. This product did not have any loreal packing at all. Also the seal was neatly broken. The original consitence is very paste like and it does not easy flows off. But stays neatly in our finger tips and that makes in convenient to apply. But this one has a very watery consistency.  Just flows of like a drop and I felt it as atleast 40% diluted. I request Amazon does some mystery shopping works and ensure the quality of the products. I'm worried if this is locally made and that will damage my skin badly. Please let me know what to do this product. Request to provide with the original one.",14 Jul 2019,RENJITH JACOB,1.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/714NZgoH4QL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,Lotus true Matte Foundation is good product at night time it is very nice look but day time it is little bit heavy,28 Oct 2019,Arpita Samantray,4.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/713WnHn9kDL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"The Item firstly received without seal and seems like used. Still thought to use it and not return but when took a drop of it, it flown like water. Any of suns cream is better then this product when applied on face. Please not to buy this Item. Platform such as amazon has closed the return option after 1 complaint. Such a disappointment.. Non of the toll free number also didn't work for amazon and no one call while initiating return from the call option. Huge huge harassment..",03 Oct 2023,Ritu verma,1.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61ROMglGtwL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/714bk7efCIL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71ghMsrTwJL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,0
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,Wast of money da foundation is to liquid like water type u wl not like able to used,07 Nov 2023,Achang Chithung,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/514XRx2RWPL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,0
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"This is my foundation destination. After trying everything I got my match. My skin tone is neither warm nor cool. It is not even normal. It has olive undertone which makes me look warm and cool according to the light i am in. I have been able to decide whether I am dusky or a bit weatish. On occasion when super exposed to sunlight or too much lightening i look a bit on the other side of weatish that you can call fair. PS: i am sorry if i sound racist here. So then i watched all the youtube vedios of the ladies that had been featured for particular shade and i thought of going for w3. I have no complains with the foundation whatsoever, it blends like magic. Has sparkling shimmer which helps hide fine lines, true as it says. My skin looked flawless. I had never thought that foundation could be a thing for my super dry skin. Fit me, which is again from l'oreal does not supply the dew finish which is for dry skin. Hoping to try it soo. I am so lazy, i've got tons of products to review at my blog and i have just started. For now i am posting the images of the foundation. I have taken it in broad daylight. I have not applied anything to my neck. I am not even cleaned or taken a shower:D Hope this helps. :)",29 Dec 2017,Arunima Rana,5.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/51eFqvJ6SRL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71Aze7SryUL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,0
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded. Good product,02 Dec 2022,AYESHA,4.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61A5RBFLwdL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71IR8e5asKL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81Zhi85ZNYL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81x1rwfHurL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,0
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,It was spilled Cover was damaged,15 Oct 2023,amna,1.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71GJk5grB4L._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71o0MwfzmwL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,0
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,- It's liquid base gives normal coverage. But if you are looking for full coverage than you should look for cream based foundation. - It's good for daily wear as it's light weight. - Stays for 4-5 hours if you are not exposed to sun. - Blends with skin well. Doesn't leave patchy skin. - Good product for everyday use.,02 Feb 2020,Amazon Customer,4.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/715Hkd6GLrL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71FiEJ9o0+L._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,0
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"Bought this shade as i looked up information what shade is similar to fit me 128 warm nude, which is exactly my shade. But it's a bit tad darker than 128 cuz it's more of a pink undertone than yellow undertone. Other than that this foundation itself is great.",26 Feb 2020,Etaereal,4.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/718qtpMwGlL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71YGZYA38jL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,0
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"it is very light and liquidly texture. spreads easily. from picture you can understand that a small drop could spread to large area (also in the picutre). Bought it for a warm skin tone person, and it suits perfectly. She loves it and pretty decent product",06 Mar 2021,ExWhyZed,5.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/718247VLT4L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71c61NS9LkL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71dW9l5bofL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71w+yrvIDrL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71yZnrHMZ0L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71z47-BHqnL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,0
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"Unlike all times, the packing for such a good product was of very low quality. Even for Rs.50 product Amazon used to provide excellent care in packing. Also the product was tampered. I been using this product for quite some time. Its comes with a very good packing by loreal with an extremely thick plastic wrap around it. This product did not have any loreal packing at all. Also the seal was neatly broken. The original consitence is very paste like and it does not easy flows off. But stays neatly in our finger tips and that makes in convenient to apply. But this one has a very watery consistency.  Just flows of like a drop and I felt it as atleast 40% diluted. I request Amazon does some mystery shopping works and ensure the quality of the products. I'm worried if this is locally made and that will damage my skin badly. Please let me know what to do this product. Request to provide with the original one.",14 Jul 2019,RENJITH JACOB,1.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/714NZgoH4QL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,0
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,Lotus true Matte Foundation is good product at night time it is very nice look but day time it is little bit heavy,28 Oct 2019,Arpita Samantray,4.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/713WnHn9kDL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,0
